ORF	Sulfometuron methyl 	MMS 	Clotrimazole 	Benomyl 	Plumbagin 	Hydroxyurea 	Artemisinin 	Amantadine hydrochloride 	4-Hydroxytamoxifen 	Usnic acid 	Sodium Azide 	Nystatin 	Neomycin sulfate 	Caffeine 	Menthol 	Verrucarin 	Valinomycin 	Trifluoroperazine 	Tamoxifen 	Raloxifene 	Pentamidine 	Nigericin 	LY-294,002 	Latrunculin B 	Hydroxyethilhidrazine 	Hydrogen peroxide 	Hoechst 	Harmine 	Haloperidol 	Fenpropimorph 	Emetine 	Dyclonine 	Doxycycline 	Cyclopiazonic acid 	Clomiphene 	Cisplatin 	Chlorpromazine 	Cerulenin 	Calcium ionophore 	Anisomycin 	Amphotericin 	Amiodarone 	Alamethicin 	Actinomycin 	Abietic acid 	Wortmannin 	Staurosporine 	Conine 	Parthenolide 	Radicicol 	Mitomycin C 	Trichostatin A 	FK506 	Brefeldin A 	U73122 	Tunicamycin 	Thialysine 	Rapamycin 	Phenylarsine oxide 	Phenantroline 	Oligomycin 	Nocodazole 	Hygromycin B 	Extract 95-57 	Extract 6592 	Extract 00-89 	Extract 00-303C 	Extract 00-243 	Extract 00-192 	Extract 00-132 	Emodin 	Desipramine 	Cytochalasin A 	CG4-Theopalauamide 	Caspofungin 	Camptothecin 	Basiliskamide 	192A4-Stichloroside 	Papuamide B 	Agelasine E 	Fluconazole 	Geldanamycin 
YMR166C	0.073375	-0.0489	0.151075	-0.0957	-0.231975	-0.1967	-0.356625	0.486775	0.206075	-0.391	-0.1003	0.12555	0.214225	-0.022625	0.358975	-0.037175	-0.98815	-0.159	0.1342	0.05035	-0.25695	0.054025	0.013075	0.002425	0.141025	0.46815	-0.15215	0.042225	0.129125	-0.0336	0.101725	0.25255	0.08425	-0.253925	0.03175	0.365075	-0.030625	0.008725	-0.142	-0.308325	-0.06135	-0.21385	0.05655	-0.0511	-0.12855	-0.563675	-0.0941	0.05095	0.001075	-0.3357	-0.2673	-0.086875	-0.0356	-0.1641	-0.1318	0.29405	0.076275	0.240075	-0.04855	-0.1686	-0.207325	0.0497	-0.272375	-0.4766	-0.30505	0.1145	-0.27	0.030675	-0.897	-0.41465	0.277325	-0.08265	0.35425	0.114475	0.05415	0.2203	-0.24275	-0.1978	0.13205	0.1717	-0.25735	0.266925
YNL206C	-0.0596	-1.070925	0.067975	-0.8881	-0.460875	-0.91705	-0.986375	-0.684175	-0.277375	-1.36625	-1.161175	-0.090525	-1.369875	-0.1369	-0.5648	1.023725	-0.243275	-0.62285	-0.037525	0.361025	-0.60895	-0.5803	-0.111475	0.183125	-0.623375	-0.56625	0.1748	-0.22005	-0.07805	-0.352875	-0.098775	-0.4804	-1.3893	-0.01215	-0.072625	-0.357925	-0.5134	1.154725	-0.185625	-0.23975	-0.017675	-0.5381	-0.285525	-0.248975	-0.07175	0.92145	0.153675	-0.33405	-0.412375	-0.54575	-0.239325	-0.1957	0.088675	0.149225	-0.10655	-0.295875	-0.2402	0.2975	-0.774725	-1.3985	-0.31715	-1.372025	1.39585	-0.2706	-0.682725	-0.122	-0.0537	-0.16665	0.71795	0.317175	-0.41005	-0.2949	-0.341925	-0.735375	0.338375	-0.0639	-0.41065	0.0034	-0.1009	-0.18015	-0.57245	-0.085325
YDR078C	-0.1081	2.36515	0.040025	0.35165	-0.138625	0.301925	0.3746	0.221525	0.3025	-0.4494	2.2111	-0.061	0.071075	-0.028	0.504025	0.234175	1.07405	0.01515	-0.085775	0.14035	-2.457475	-0.040625	0.174425	-0.17045	0.53335	1.78605	-0.377275	-0.109275	0.179575	-0.14075	0.138075	0.08695	-0.47535	0.009075	-0.107625	0.61365	-0.228125	-0.38225	-0.155375	-0.0442	-0.0291	0.102575	0.07475	0.027925	0.0489	-0.83505	-0.168625	-0.0834	0.009925	-0.088625	0.777775	-0.3062	0.0122	-0.1957	-0.05765	0.203675	-0.106825	0.59735	0.41825	0.0699	-0.24645	-0.53955	-0.117325	0.024725	-0.060225	0.247925	-0.057325	0.067975	-0.80315	-0.359625	0.273425	-0.1542	0.2424	-0.038325	-0.165175	0.64995	-0.0664	-0.3461	-0.11795	-0.0743	-0.361475	-0.217125
YLR415C	0.1096	-0.181075	0.29855	-0.636675	-0.06315	-0.082875	0.187825	-0.58915	-0.090925	0.31615	0.13985	-0.0473	-0.079625	0.161475	0.17785	0.010925	0.877525	0.42895	-0.02845	-0.0305	0.758475	0.3098	-0.028375	0.0626	-0.069675	0.096825	0.275725	0.01385	0.099275	0.12895	-0.012	0.173525	-0.017125	-0.00915	-0.032375	0.0911	-0.02865	-0.401025	0.174475	-0.08525	0.14555	0.08955	1.08305	0.04625	-0.048075	0.4245	0.165175	0.197225	-0.1937	0.199475	-0.14095	0.615475	0.035225	0.00155	0.039925	-0.139725	-0.121025	0.092875	-0.071725	0.310525	-0.040625	0.335	0.247225	-0.615575	0.156375	0.004225	-0.0051	-0.01375	0.48395	0.766775	-0.1467	-0.021	-0.029275	0.515475	0.2731	0.0879	-0.3002	0.29465	0.10765	0.217525	-0.100025	0.282725
YPR007C	0.0048	-0.00305	-0.3166	0.067375	-0.053775	-0.13455	-0.123675	-0.188825	0.214575	0.01135	0.03275	0.2142	-0.49935	-0.012475	-0.11405	-0.050775	-0.158425	-0.077025	-0.005275	-0.0159	0.400825	-0.215375	-0.089375	0.02415	0.1187	-0.218925	-0.20225	-0.004225	-0.120975	-0.0742	-0.074675	-0.475775	-0.0895	0.0653	-0.034375	-0.0109	0.0476	0.2176	-0.268225	0.132325	-0.05015	-0.058625	-0.253225	-0.2824	-0.197775	-0.03885	-0.07275	0.071725	0.083825	-0.017675	-0.1262	0.137775	0.011475	-0.04675	0.01855	0.0567	0.063	-0.133725	-0.11225	-0.02495	-0.35045	-0.42105	-0.1094	0.420975	-0.052925	-0.197725	0.01995	0.08855	-0.172075	0.247225	-0.11235	-0.0517	0.021225	-0.208975	-0.14725	-0.019225	0.068775	0.05935	0.03105	0.006725	0.2182	-0.0004
YJL012C	0.546875	-0.575575	-0.1914	-0.2742	0.2402	-0.228625	-0.028525	-0.3956	-0.215025	-1.171975	-0.439175	0.0867	0.288725	-0.017875	0.12625	-0.135525	-0.199475	0.1273	0.485025	0.067325	-0.5378	-0.805575	-0.117325	-0.136625	-0.72705	-1.12405	0.244475	-0.123075	0.076825	-0.01955	-0.100575	-0.009325	-1.363375	-0.021025	0.22585	-0.66815	0.27715	0.165425	-0.11935	0.129375	-0.7349	0.63335	0.229375	-0.125675	0.20865	-0.62225	0.02395	0.08695	0.24875	0.581125	0.103675	-0.579575	-0.1697	0.0129	-0.152575	-0.245475	1.03305	-0.130525	-0.323125	-1.676025	-0.26825	0.012125	-0.010625	0.280225	0.127275	0.11285	0.0154	0.453675	-0.701125	-0.51775	0.2866	0.6349	-0.15	0.02725	-0.4144	-0.596075	-0.020675	0.2065	0.55105	-0.534975	-0.358475	0.741225
YHR132C	0.108325	0.110675	0.16815	-0.359925	0.2447	-0.185875	0.194475	0.0684	-0.2219	0.068525	0.342225	0.228375	0.094	-0.061225	-0.11385	0.040675	-0.1788	-0.108875	0.1724	-0.16975	1.008675	-0.087075	0.07295	0.10555	-0.2823	0.577225	0.42125	0.12625	-0.0078	0.38585	-0.118625	0.04245	0.236875	0.192875	0.067375	-0.181975	0.000125	-0.74705	0.247625	-0.196675	-0.46875	-0.412975	-0.2912	-0.06935	-0.0503	0.059225	0.070175	0.391125	-0.372375	-0.132125	0.205025	0.34625	0.220925	-0.137975	0.021925	-0.061375	-0.1377	-0.15015	0.7318	-0.4464	0.433175	0.1178	-0.0889	-0.200075	0.093375	-0.307225	0.01035	-0.149025	-0.3951	-0.011775	0.39685	0.17305	-0.338825	-0.349475	0.25295	0.126475	0.042475	0.135425	-0.2886	0.382925	0.1112	0.93945
YMR123W	-0.00265	0.08545	0.003675	0.20415	0.438225	-0.366875	0.3937	0.56685	0.433425	0.393575	0.60745	-0.06605	0.3576	-0.207325	0.64875	0.192625	-0.224775	-0.174	0.027075	0.2891	-0.02725	1.17245	0.1125	0.10145	0.157725	0.058825	-0.079675	0.487375	0.205375	0.341175	0.078825	-0.051675	1.037925	0.335	0.045375	0.02195	0.1209	-0.212075	0.3631	-0.066975	0.314475	-0.14755	0.190325	-0.037675	0.057	0.255725	0.1668	-0.061275	-0.121025	0.27015	0.752	1.263475	0.16935	0.39045	0.062775	0.528825	0.1725	0.4087	0.710925	-0.826	0.23555	0.4831	0.08665	0.346075	0.343775	-0.13515	0.286525	-0.026775	0.124175	0.20085	1.1105	0.190175	0.7171	-0.07675	0.805175	0.07135	0.5767	-0.7608	0.4701	-0.106	0.042175	0.747225
YBR108W	0.0668	-0.2678	-0.126675	-0.190625	-0.1611	-0.07515	-0.109425	-0.53685	-0.153725	-0.088975	-0.121775	0.0172	-0.06705	-0.08505	-0.067925	-0.104625	0.0005	0.080775	0.1267	-0.1532	-0.52615	-0.343375	0.065625	0.07385	-0.017575	-0.039875	0.1154	0.18525	-0.240825	0.13185	-0.039225	0.063525	0.04035	-0.0077	0.0454	0.0787	-0.177625	-0.099575	-0.329775	0.02425	0.162725	-0.0694	0.29945	-0.024175	0.15595	-0.06005	0.02715	0.328325	-0.22255	-0.0372	-0.22335	0.01075	0.10635	0.0504	0.1121	0.02665	0.059875	0.069725	-0.143075	-0.180675	0.00315	0.07835	0.0786	0.0906	0.13495	-0.0821	-0.02595	0.184525	0.243525	-0.05305	-0.13865	-0.087125	0.0386	-0.041775	-0.15255	-0.024625	-0.12685	0.3587	0.0538	-0.01855	0.095975	0.090025
YHR066W	0.05405	-0.00145	-0.41885	0.59885	-0.043425	-0.136325	-0.032075	-0.0267	-0.0954	-0.0675	-0.004825	-0.044675	-0.048	-0.0101	-0.01205	0.02125	-0.1872	-0.0948	0.052075	0.0143	  	0.108575	0.1992	-0.0535	0.13145	0.016075	-0.103025	0.149975	-0.05835	0.496125	0.010125	-0.0301	-0.00875	0.121975	0.09005	-0.02725	0.1732	0.17645	-0.0326	0.0814	0.122525	0.139875	-0.0578	-0.016875	-0.000375	0.052	-0.060325	0.09775	-0.159575	0.077875	  	  	0.095375	-0.012275	-0.098875	-0.011825	0.02625	0.260525	-0.21865	-0.0677	0.04415	-0.177375	-0.087625	1.1115	0.058725	-0.3116	-0.009625	0.119525	-0.027225	0.2038	0.13315	-0.08025	0.024675	-0.202875	0.115475	-0.08995	-0.0039	-0.10275	-0.20925	0.0221	  	0.06355
YPR189W	-0.33925	0.33755	0.1825	-0.517675	-0.00015	0.407175	-0.2616	-0.6351	0.0869	-1.1355	-0.242325	-0.183425	0.057975	0.2932	0.2252	-0.0827	-2.0401	-0.1456	-0.16815	-0.2658	-1.61095	-0.229875	0.3157	-0.392425	0.18255	0.076975	0.183525	-0.35705	0.14725	0.330675	2.6566	0.176925	-0.470675	0.07425	0.1137	0.036525	-0.12395	-1.174775	-0.438025	0.252325	-0.571975	-1.475175	0.350975	-0.0504	-0.159775	-0.7121	-0.219875	0.04205	-0.2516	-0.60965	-0.662175	0.3014	0.04545	-0.05785	-0.111375	-0.2011	0.1166	-0.009875	-0.39915	1.301975	0.213225	-1.518525	1.12275	-0.6975	0.31735	0.49615	-0.564525	0.108175	-1.7057	-1.34905	0.31425	-0.31955	-0.168175	-0.74405	-0.7297	-0.422275	0.482625	-0.9791	-0.6681	-0.0705	-0.49065	-0.65275
YOL137W	-0.1099	-0.265175	-0.019075	-0.19945	0.461175	-0.24495	0.095325	-0.4974	0.319325	0.129125	0.1022	-0.657875	0.2642	-0.0635	0.212275	-0.029125	0.28145	-0.282625	-0.112275	0.200075	0.73095	-0.246075	0.210825	-0.2842	0.293925	0.159675	0.38925	0.070875	-0.159225	-0.025625	0.39985	-0.3181	0.2392	-0.006725	-0.397575	-0.156575	0.157	0.539775	0.06035	0.735825	0.3359	0.018375	0.296225	0.310575	-0.242975	-0.211025	-0.122775	-0.46375	-0.0121	-0.1086	-0.00165	0.0017	0.05045	-0.2384	-0.693275	0.556975	-0.136125	0.250125	0.067525	0.151325	-0.06135	-0.72725	-0.17345	-0.4782	-0.09155	-0.256575	-0.0584	0.23855	0.201675	-0.523425	0.229325	-1.17325	0.347125	0.01445	-0.0626	-0.464475	0.1442	0.38245	-0.591125	-0.147525	  	-0.75265
YIR009W	-0.671825	0.875825	0.379925	1.29035	0.3822	0.40315	0.479275	3.088575	-0.19365	-1.21295	-1.691975	0.871075	2.544	0.6101	0.168675	0.438075	-2.418975	0.224675	0.476675	2.124025	1.451625	-0.281025	0.353775	2.56545	-1.08235	-2.040575	0.347375	-0.02185	0.40475	0.563975	0.4843	0.376225	1.0107	-0.186525	0.2429	0.529525	0.8528	-0.63195	0.24955	0.83325	-0.505025	1.78395	0.609475	-0.797275	0.285875	0.0243	0.913	0.3448	0.460375	0.184775	1.079975	0.372175	-0.332025	0.29335	0.1611	-0.89645	0.21445	-0.198725	-0.7975	1.490575	-0.4103	2.298975	0.826	1.49495	-0.1558	0.796975	0.0378	0.377225	0.567425	0.237475	-0.025675	1.7496	0.377425	-0.653125	4.3578	0.746875	-0.47455	-1.30375	1.0377	0.462625	-0.622525	0.064675
YGL261C	-0.081825	0.1012	0.2419	0.27885	0.148825	-0.001425	0.232125	0.164975	-0.028425	0.7141	0.2437	-0.077225	0.3718	0.243425	0.0851	0.0856	0.4608	0.1625	0.28375	-0.017375	1.46805	0.46495	0.049575	-0.23715	0.300575	0.5154	0.164775	0.1773	-0.061225	-0.2118	-0.1694	-0.220825	0.29915	0.230075	0.269525	-0.061325	0.31425	-0.353275	0.4483	0.1118	0.19795	0.16285	0.3222	0.3784	0.037925	-0.17735	-0.11385	-0.075375	0.2195	0.8232	0.778775	0.1567	0.150075	0.0768	0.0173	0.32275	-0.022375	-0.0693	-0.147725	0.64095	0.229325	0.279825	0.201175	-0.2126	0.24305	-0.1593	0.149475	-0.081175	0.89175	0.196825	-0.109325	-0.014725	0.24845	0.40965	0.478275	0.2111	0.782225	0.0914	0.009775	0.20755	0.560225	0.407
YER145C	0.1379	0.2498	1.03915	-0.013275	0.53195	2.026675	1.770725	1.93795	0.869525	1.124125	0.648775	-0.334825	1.53115	0.185575	1.008225	0.11165	-0.444025	0.255075	0.356675	1.00245	2.84925	0.9912	0.36415	0.2439	1.212825	4.07905	0.0285	1.1156	1.043025	0.727925	0.275675	0.373775	1.749025	1.074625	0.242625	1.434675	0.02835	-2.362325	-0.04505	0.1278	0.377275	0.637975	-0.338675	-1.571725	0.4087	0.367575	0.598175	1.26555	1.414875	1.4507	0.14785	2.911425	0.237625	-0.202825	0.000425	0.54245	-1.774725	0.176425	2.19935	-1.18525	0.063875	0.094725	-0.434775	-0.37175	0.04645	0.26995	-0.37355	-0.35535	-0.64885	-0.46005	0.573925	0.221875	0.5223	-0.314775	1.342625	0.23415	1.09775	-0.713625	0.2529	-0.126825	2.30865	-0.048525
YJL171C	0.231825	0.032025	0.0845	-0.172825	-0.090375	-0.380275	0.440675	-0.08305	-0.3943	0.097825	0.144625	0.0963	0.179075	0.090325	-0.077025	0.149175	0.208075	-0.037075	-0.14175	0.02615	0.466825	0.5027	0.223375	0.177775	-0.216675	-0.1058	3.572825	-0.01375	-0.031425	-0.0048	-0.003075	0.212675	0.4451	0.0973	-0.12215	-0.1183	0.09155	0.1655	-0.13815	0.034975	-0.14575	-0.33065	-0.043825	-0.436175	0.124075	1.078075	-0.117675	0.37815	0.006125	-0.3361	0.319025	0.14745	-0.357675	-0.124775	-0.18185	0.383625	0.1239	-0.052075	0.252875	0.41125	0.242125	-0.068575	0.2504	0.0189	-0.07605	-0.138525	-0.47375	0.1842	0.254725	-0.293225	0.18425	-0.24855	-0.040125	-0.2959	0.3716	0.3941	0.107025	0.1002	-0.02825	-0.01145	0.004325	-0.2061
YGR142W	-0.124175	-0.055075	0.04695	-0.537125	-0.193375	-0.079325	0.07385	-0.247775	-0.170475	-0.40465	-0.027875	0.015625	-0.4776	0.276525	-0.24965	-0.043125	-0.21465	-0.219975	-0.0035	-0.08235	-0.203225	-0.37665	-0.057825	-0.20805	-0.043325	-0.5668	0.03345	0.1156	-0.0156	-0.08285	-0.034725	0.17635	-0.1816	-0.44845	0.045225	0.080775	-0.0116	-0.45795	-0.040025	0.240525	-0.0842	-0.32135	0.2677	0.05925	-0.20125	-0.160575	-0.068425	-0.1123	0.0686	0.0132	-0.28665	-0.248275	0.01685	-0.054725	-0.001775	-0.241025	0.061525	-0.018175	0.122725	-0.096075	-0.076325	-0.042675	-0.275825	-0.34285	-0.260275	0.26815	0.017525	-0.0941	-0.711425	-0.220275	-0.609725	-0.2646	-0.2872	0.2662	-0.665	0.127875	-0.316625	-0.182325	0.24215	-0.22565	-0.064775	-0.223425
YGR021W	0.097425	-0.218925	0.0256	-0.070825	-0.17285	-0.27145	-0.4748	-0.523475	0.025775	-0.57095	-0.48655	-0.071	-0.818925	0.0253	0.147275	-0.02235	-0.0388	-0.074575	-0.12385	-0.202725	0.365675	-0.03865	-0.141725	0.0612	0.0481	-0.07675	-0.0675	-0.009	-0.081625	-0.1708	0.05665	0.10185	-0.0119	0.12365	-0.0188	-0.136425	0.102725	0.117775	-0.104475	-0.1596	-0.018675	0.03045	-0.251225	-0.07305	0.1171	0.140375	0.0099	-0.009125	0.019075	-0.014925	0.117475	-0.255725	-0.096	0.0108	0.458175	-0.1406	0.09965	0.0459	0.022225	-0.03495	-0.185175	0.235	0.060025	0.163375	0.43525	0.1996	0.104475	0.293075	-0.204975	0.18895	-0.45995	-0.342575	-0.4629	-0.049825	-0.56705	0.166125	-0.33415	-0.2253	-0.020425	0.1326	0.06195	0.1478
YKL056C	0.02295	-0.3688	-0.1514	0.03115	-0.12975	-0.0364	-0.27365	-0.9723	-0.049125	-0.569075	-0.4051	0.027025	0.37525	-0.5415	-0.430375	-0.467225	-1.2475	0.008975	-0.08775	-0.088025	-1.2886	-0.197125	-0.164175	-0.158325	-0.250675	-0.403625	0.0301	0.42015	-0.061625	0.17215	-0.2931	0.00765	-0.479125	-0.102675	-0.188875	-0.1527	  	-0.45555	-0.21835	-0.13015	-0.130075	-0.567575	0.071075	0.159725	-0.12605	-0.712025	-0.123425	-0.22555	-0.176525	-0.427375	-0.213925	0.051925	0.093725	-0.186775	0.1902	-0.40375	-0.2301	0.03895	-0.12045	-0.446025	0.06105	0.860225	-0.063525	0.33815	-0.383825	0.177825	-0.3583	-0.0358	-0.9718	-0.5552	-0.306175	-0.3522	-0.029225	-0.248225	-0.175625	-0.363925	-0.524175	-0.42715	-0.4654	-0.196525	-0.09545	0.0794
YKR061W	0.067525	0.2679	0.4697	-0.638525	-0.137225	0.2134	0.437075	0.77885	0.0631	0.1871	0.359225	0.275275	0.145275	-0.02715	0.0943	0.039675	0.31755	-0.12115	0.355375	0.072075	0.13485	-0.3977	0.043425	0.056875	0.05785	0.57095	-0.218775	-0.04135	0.102	-0.315125	0.017625	-0.257025	0.20365	-0.42885	-0.026275	0.31005	0.05255	-0.3623	0.3452	-0.11145	0.282975	-0.25885	0.237875	0.149175	-0.02835	-0.33945	0.048275	-0.35475	-0.086575	0.125825	0.32415	0.478725	-0.050225	-0.322	0.025	-0.0976	-0.160475	-0.310325	-0.16455	0.208575	0.04735	0.080725	-0.0368	0.118675	-0.143425	0.0767	-0.08575	0.1003	-0.1782	-0.025425	-0.376175	-0.252475	-0.06245	0.106625	0.204225	0.09765	0.328925	-0.068175	0.31985	-0.033675	0.066725	0.4086
YPL039W	-0.33715	-0.09925	-0.0906	-0.321925	-0.454125	0.3967	-0.3727	-0.120925	0.146125	-0.582	-0.553675	0.118575	-0.53015	-0.10005	-0.013925	-0.21125	-0.423375	-0.156675	-0.06615	-0.2345	0.018475	-0.713925	-0.067525	-0.183725	-0.23535	-0.1853	-0.286675	0.12405	0.11825	-0.1636	-0.404475	0.30025	-0.3515	-0.5873	-0.030475	0.06665	-0.0973	-0.4539	-0.030625	-0.0298	-0.24045	-0.3571	-0.1537	-0.007475	-0.09445	-0.431825	-0.166275	-7.50000000000091E-05	-0.3325	-0.185	-0.018325	-0.078225	0.007975	-0.0394	-0.132425	-0.268775	-0.12395	-0.02665	0.34025	0.55355	-0.297125	-0.4558	-0.043725	-0.334625	-0.1751	0.153825	-0.1138	0.0539	-0.528875	-0.35915	-0.7318	-0.63995	-0.56985	-0.2876	-0.7423	-0.11975	-0.26235	-0.9009	-0.277625	-0.2485	0.066475	-0.023725
YKL050C	0.002125	-0.20335	0.124975	-0.284225	-0.06505	0.207375	-0.21565	-0.3644	-0.089225	0.1043	0.0238	-0.022125	-0.459525	-0.275675	0.071375	-0.141275	0.0094	-0.32885	-0.10865	-0.33305	-0.14045	-0.421075	-0.166075	-0.140725	-0.051825	-0.2754	0.051075	-0.10295	0.098675	0.426525	-0.021825	0.1179	-0.4514	-0.349	-0.1438	-0.182325	-0.393075	-0.166075	-0.151925	0.40985	-0.192375	-0.43965	0.218	0.1991	-0.303475	0.14295	0.14055	-0.37145	0.328025	-0.452075	0.162475	-0.1348	0.063525	-0.2916	0.055825	-0.215375	0.1246	0.422575	-0.192725	-0.341575	0.0186	-0.111875	-0.2077	-0.43895	-0.450425	0.048675	0.0388	-0.105725	0.1155	0.113375	-0.10135	-0.149675	-0.2463	-0.2696	-0.290175	-0.0819	0.150525	-0.09065	-0.293275	-0.137225	-0.115475	-0.031275
YKR104W	0.190875	0.0202	0.445075	-0.428225	0.094725	0.161175	0.094775	0.0926	-0.07555	0.666725	0.2813	0.1405	0.345325	-0.296625	0.231325	0.014125	0.515125	-0.274075	-0.071975	0.06105	0.784075	0.652875	0.356025	-0.151475	-0.07255	-0.057225	0.057175	-0.0735	0.120775	0.0642	-0.191525	-0.029425	0.14355	0.340275	0.087	0.100875	-0.16175	-0.0792	0.286075	-0.00945	-0.138175	0.256275	-0.2325	-0.315425	0.139725	0.131525	-0.110525	-0.387275	-0.58795	0.082375	0.006325	-0.2185	-0.095475	0.1457	-0.107675	0.0584	0.0983	-0.073175	-0.035375	0.23105	0.20735	-0.199175	-0.142775	-0.785075	0.01725	-0.0702	-0.2404	0.05515	0.5239	0.02935	0.4636	-0.2049	-0.277125	0.1659	0.220825	0.220125	0.1709	0.253875	0.128975	0.194525	0.2735	-0.25325
YMR310C	-0.251875	0.157325	0.551625	-0.895325	-0.05795	0.113925	0.0397	0.251325	-0.10465	-0.2091	-1.02455	-0.181675	0.4949	0.214275	0.13385	-0.647275	-0.35775	0.332175	0.030125	0.090725	0.04785	0.1228	0.577025	-0.494325	0.049675	0.852575	0.409825	0.209925	-0.060475	0.272775	-0.04745	0.3386	0.008875	-0.065775	0.07045	0.289575	-0.289225	-1.162175	-0.130525	-0.118075	0.47985	-0.50535	0.3625	0.23065	-0.1322	-0.504775	-0.194725	0.104925	-0.080625	-0.150825	-0.366	0.1813	-0.03235	-0.1208	0.016175	0.21505	0.1849	0.3764	-0.223475	0.816975	0.15165	-0.3547	0.115525	-1.4407	0.024075	0.10055	-0.234125	0.1442	-1.3375	-1.5015	-0.164225	-0.174875	-0.129425	-0.485725	0.0092	0.239325	0.0246	-0.306925	0.2793	0.212625	0.25495	-0.023875
YBR054W	0.1263	-0.386825	-0.1947	-0.1181	-0.45215	-0.249375	-0.405475	-0.110925	-0.103025	-0.477925	-0.29095	-0.19255	0.2608	-0.0117	-0.245025	-0.166175	-0.6261	0.21975	-0.0253	-0.476325	-0.311425	-0.438875	-0.14945	-0.295825	-0.0804	-0.101975	-0.1902	0.145375	-0.099475	-0.108125	-0.1566	-0.196125	-0.1396	0.163375	-0.0701	-0.06265	-0.045375	-0.100125	-0.643925	0.2237	-0.25725	-0.1369	-0.08635	0.00575	0.123	-0.151875	-0.181125	0.0748	-0.028325	0.05235	0.292575	-0.195575	0.093025	0.268575	-0.03665	-0.060525	0.051025	-0.251675	-0.230925	-0.450825	-0.080475	-0.185075	-0.16665	0.0338	-0.316125	0.135225	0.148125	-0.0371	-0.033475	-0.14835	-0.18355	0.06935	0.109575	-0.188725	-0.347725	-0.049875	0.312875	-0.18015	-0.286475	-0.139875	0.106275	0.0641
YPR004C	0.09	0.15545	-0.167825	0.16935	0.003375	-0.142325	0.00155	-0.09405	-0.081125	-0.129325	-0.01705	0.05265	-0.116825	-0.194	-0.07895	0.036475	-0.529825	-0.070725	0.10725	-0.383975	-0.797375	0.145575	-0.2376	0.3973	-0.005125	-0.04955	-0.0938	0.14855	-0.34545	0.1964	0.13625	-0.12795	0.00135	-0.191875	0.051525	0.0049	0.082725	-0.171775	-0.023325	0.040575	0.049625	0.057725	0.202375	-0.291275	0.0241	-0.009875	0.1786	-0.023425	0.5	0.3918	-0.1575	0.016025	-0.027375	0.1599	-0.022225	-0.169	-0.12725	-0.365825	-0.09025	-0.3147	-0.204925	0.086425	-0.0536	0.11245	0.0804	-0.23985	-0.002575	0.000925	-0.060675	-0.0104	0.038525	0.07675	0.101375	-0.259275	-0.07265	-0.050425	0.256375	-0.240075	-0.2012	-0.260575	0.037225	0.03815
YML024W	0.30555	-0.34635	-0.6556	0.6373	-0.3134	-0.39575	-0.4069	-0.41745	-0.1041	-0.8079	-0.57935	-0.8147	1.2095	0.0888	-0.3332	  	-0.90385	-0.2641	-0.091	0.0353	  	  	-0.0828	  	0.03645	0.0234	  	-0.1854	-0.2786	0.2875	0.02995	-0.38145	-0.0135	0.2465	-0.027	-0.02585	  	0.19155	-0.2658	  	-0.6546	-0.6651	0.18615	  	-0.252	-0.4498	-0.27815	-0.1151	0.10105	  	  	-0.8947	-0.00645	-0.0842	-0.2286	-0.0888	-0.2174	-0.47645	-0.32705	-1.17545	0.3886	-0.90105	0.0073	1.4801	-0.2725	0.2914	-0.80255	0.02515	-1.50835	-0.0864	-0.2302	0.1577	0.5939	0.0845	-0.637	-0.783	0.19075	-0.59785	-0.4617	-0.28725	  	0.02495
YLR055C	0.252625	-0.137025	0.416525	-0.120675	0.148375	0.322025	0.25535	0.458325	0.3971	0.83495	0.210475	-0.145075	0.587775	-0.024375	0.0655	0.74435	0.190025	0.147825	0.390425	-0.103825	0.49925	0.78405	0.086225	0.243225	0.2256	0.809425	0.01515	-0.0612	0.184975	-0.1582	-0.027025	-0.14055	0.1513	-0.056475	0.029425	0.2654	0.185825	0.302425	-0.210025	-0.28925	0.623	1.23345	0.1458	-0.522075	0.382725	0.716375	-0.2933	-0.115675	0.15365	0.598875	0.0591	0.76	0.16275	0.3902	0.205025	-0.12135	0.16655	0.055475	0.10835	-0.953	0.09315	0.8469	-0.636975	-0.4927	0.292275	-0.215575	-0.00165	-0.042525	-1.229175	-0.676425	0.18155	0.42605	0.58605	-0.47335	0.194575	0.55575	0.2808	-0.769875	0.007325	-0.1641	0.96345	0.3795
YLR194C	0.26955	0.22345	-0.337075	0.376125	-0.158175	-0.22395	-0.196175	0.41805	0.1652	-0.247225	0.009275	0.11445	-0.30605	0.0444	-0.11725	-0.419375	0.077775	-0.434425	-0.172075	-0.434775	0.458675	-0.155825	-0.1276	0.058175	0.07345	-0.30375	-0.14875	-0.005175	-0.22975	0.17185	0.041	-0.1183	-0.1415	-0.110475	-0.0998	0.186875	0.007825	0.218	0.028575	0.110075	0.104875	-0.2517	-0.5203	-0.399225	0.151325	0.0362	-0.225375	0.129875	-0.055125	-0.27135	0.179625	-0.09925	0.020875	0.005375	-0.146175	-0.2262	-0.185875	0.4266	-0.049275	0.13015	-0.091575	-0.062725	-0.2505	0.461975	-0.121325	0.195025	-0.249875	-0.178425	0.033	0.2534	-0.040675	-0.029825	0.16375	-0.41735	-0.112575	0.055575	-0.48445	0.305425	-0.266575	0.136725	0.059875	0.379725
